date,crop_name,district,market_name,min_price,max_price,avg_price,unit,quantity_available,weather_condition,season
2023-04-26,Rice,Patuakhali,Patuakhali Main Bazar,60.57,78.7,69.64,kg,2201,Sunny,Summer
2023-04-27,Rice,Patuakhali,Patuakhali Main Bazar,55.07,71.55,63.31,kg,1799,Rainy,Summer
2023-04-28,Rice,Patuakhali,Patuakhali Main Bazar,59.43,77.22,68.32,kg,1371,Windy,Summer
2023-04-29,Rice,Patuakhali,Patuakhali Main Bazar,58.16,75.57,66.86,kg,1787,Sunny,Summer
2023-04-30,Rice,Patuakhali,Patuakhali Main Bazar,64.97,84.41,74.69,kg,2031,Cloudy,Summer
2023-05-01,Rice,Patuakhali,Patuakhali Main Bazar,61.02,79.27,70.14,kg,1506,Sunny,Summer
2023-05-02,Rice,Patuakhali,Patuakhali Main Bazar,57.13,74.22,65.68,kg,1730,Rainy,Summer
2023-05-03,Rice,Patuakhali,Patuakhali Main Bazar,58.55,76.07,67.31,kg,2404,Sunny,Summer
2023-05-04,Rice,Patuakhali,Patuakhali Main Bazar,61.03,79.29,70.16,kg,2040,Cloudy,Summer
2023-05-05,Rice,Patuakhali,Patuakhali Main Bazar,56.45,73.35,64.9,kg,1999,Foggy,Summer
2023-05-06,Rice,Patuakhali,Patuakhali Main Bazar,62.93,81.77,72.35,kg,1631,Sunny,Summer
2023-05-07,Rice,Patuakhali,Patuakhali Main Bazar,58.29,75.73,67.01,kg,2369,Foggy,Summer
2023-05-08,Rice,Patuakhali,Patuakhali Main Bazar,58.98,76.63,67.8,kg,2227,Sunny,Summer
2023-05-09,Rice,Patuakhali,Patuakhali Main Bazar,57.99,75.34,66.67,kg,2003,Foggy,Summer
2023-05-10,Rice,Patuakhali,Patuakhali Main Bazar,52.36,68.03,60.2,kg,1944,Cloudy,Summer
2023-05-11,Rice,Patuakhali,Patuakhali Main Bazar,52.92,68.76,60.84,kg,1749,Sunny,Summer
2023-05-12,Rice,Patuakhali,Patuakhali Main Bazar,56.82,73.82,65.32,kg,1449,Foggy,Summer
2023-05-13,Rice,Patuakhali,Patuakhali Main Bazar,56.04,72.81,64.42,kg,2408,Rainy,Summer
2023-05-14,Rice,Patuakhali,Patuakhali Main Bazar,46.5,60.41,53.46,kg,1919,Cloudy,Summer
2023-05-15,Rice,Patuakhali,Patuakhali Main Bazar,52.41,68.1,60.26,kg,1644,Rainy,Summer
2023-05-16,Rice,Patuakhali,Patuakhali Main Bazar,51.21,66.54,58.88,kg,1842,Windy,Summer
2023-05-17,Rice,Patuakhali,Patuakhali Main Bazar,51.74,67.23,59.48,kg,1511,Sunny,Summer
2023-05-18,Rice,Patuakhali,Patuakhali Main Bazar,51.96,67.51,59.74,kg,2165,Cloudy,Summer
2023-05-19,Rice,Patuakhali,Patuakhali Main Bazar,56.48,73.38,64.93,kg,1682,Rainy,Summer
2023-05-20,Rice,Patuakhali,Patuakhali Main Bazar,57.68,74.94,66.31,kg,1928,Rainy,Summer
2023-05-21,Rice,Patuakhali,Patuakhali Main Bazar,53.77,69.86,61.82,kg,1962,Rainy,Summer
2023-05-22,Rice,Patuakhali,Patuakhali Main Bazar,54.82,71.22,63.02,kg,1932,Sunny,Summer
2023-05-23,Rice,Patuakhali,Patuakhali Main Bazar,57.52,74.73,66.12,kg,1868,Cloudy,Summer
2023-05-24,Rice,Patuakhali,Patuakhali Main Bazar,50.26,65.31,57.78,kg,1946,Cloudy,Summer
2023-05-25,Rice,Patuakhali,Patuakhali Main Bazar,59.91,77.83,68.87,kg,1747,Foggy,Summer
2023-05-26,Rice,Patuakhali,Patuakhali Main Bazar,54.53,70.84,62.68,kg,1706,Windy,Summer
2023-05-27,Rice,Patuakhali,Patuakhali Main Bazar,56.33,73.18,64.76,kg,1815,Sunny,Summer
2023-05-28,Rice,Patuakhali,Patuakhali Main Bazar,54.68,71.04,62.86,kg,1682,Cloudy,Summer
2023-05-29,Rice,Patuakhali,Patuakhali Main Bazar,58.24,75.66,66.95,kg,1982,Rainy,Summer
2023-05-30,Rice,Patuakhali,Patuakhali Main Bazar,54.65,71.0,62.82,kg,2063,Foggy,Summer
2023-05-31,Rice,Patuakhali,Patuakhali Main Bazar,58.11,75.5,66.81,kg,2655,Sunny,Summer
2023-06-01,Rice,Patuakhali,Patuakhali Main Bazar,52.11,67.7,59.9,kg,2203,Sunny,Monsoon
2023-06-02,Rice,Patuakhali,Patuakhali Main Bazar,59.14,76.83,67.98,kg,2205,Rainy,Monsoon
2023-06-03,Rice,Patuakhali,Patuakhali Main Bazar,54.38,70.65,62.52,kg,1452,Cloudy,Monsoon
2023-06-04,Rice,Patuakhali,Patuakhali Main Bazar,58.39,75.86,67.12,kg,1604,Cloudy,Monsoon
2023-06-05,Rice,Patuakhali,Patuakhali Main Bazar,54.75,71.14,62.94,kg,2128,Rainy,Monsoon
2023-06-06,Rice,Patuakhali,Patuakhali Main Bazar,59.74,77.62,68.68,kg,1842,Windy,Monsoon
2023-06-07,Rice,Patuakhali,Patuakhali Main Bazar,55.25,71.79,63.52,kg,2027,Cloudy,Monsoon
2023-06-08,Rice,Patuakhali,Patuakhali Main Bazar,55.1,71.59,63.34,kg,1965,Cloudy,Monsoon
2023-06-09,Rice,Patuakhali,Patuakhali Main Bazar,58.02,75.38,66.7,kg,2381,Foggy,Monsoon
2023-06-10,Rice,Patuakhali,Patuakhali Main Bazar,55.78,72.47,64.12,kg,2385,Cloudy,Monsoon
2023-06-11,Rice,Patuakhali,Patuakhali Main Bazar,56.35,73.22,64.78,kg,2293,Sunny,Monsoon
2023-06-12,Rice,Patuakhali,Patuakhali Main Bazar,61.48,79.88,70.68,kg,1915,Foggy,Monsoon
2023-06-13,Rice,Patuakhali,Patuakhali Main Bazar,61.72,80.18,70.95,kg,2049,Foggy,Monsoon
2023-06-14,Rice,Patuakhali,Patuakhali Main Bazar,59.74,77.62,68.68,kg,2303,Rainy,Monsoon
2023-06-15,Rice,Patuakhali,Patuakhali Main Bazar,60.78,78.97,69.88,kg,1896,Rainy,Monsoon
2023-06-16,Rice,Patuakhali,Patuakhali Main Bazar,56.66,73.62,65.14,kg,1618,Sunny,Monsoon
2023-06-17,Rice,Patuakhali,Patuakhali Main Bazar,61.95,80.48,71.22,kg,1895,Foggy,Monsoon
2023-06-18,Rice,Patuakhali,Patuakhali Main Bazar,62.11,80.7,71.4,kg,2028,Sunny,Monsoon
2023-06-19,Rice,Patuakhali,Patuakhali Main Bazar,55.66,72.31,63.98,kg,2378,Sunny,Monsoon
2023-06-20,Rice,Patuakhali,Patuakhali Main Bazar,55.31,71.86,63.58,kg,2122,Sunny,Monsoon
2023-06-21,Rice,Patuakhali,Patuakhali Main Bazar,55.97,72.72,64.34,kg,1990,Windy,Monsoon
2023-06-22,Rice,Patuakhali,Patuakhali Main Bazar,59.65,77.5,68.58,kg,2111,Foggy,Monsoon
2023-06-23,Rice,Patuakhali,Patuakhali Main Bazar,54.16,70.37,62.26,kg,2289,Cloudy,Monsoon
2023-06-24,Rice,Patuakhali,Patuakhali Main Bazar,54.11,70.3,62.2,kg,1599,Sunny,Monsoon
2023-06-25,Rice,Patuakhali,Patuakhali Main Bazar,55.53,72.14,63.84,kg,2429,Sunny,Monsoon
2023-06-26,Rice,Patuakhali,Patuakhali Main Bazar,55.38,71.95,63.67,kg,1842,Rainy,Monsoon
2023-06-27,Rice,Patuakhali,Patuakhali Main Bazar,50.41,65.5,57.96,kg,1811,Cloudy,Monsoon
2023-06-28,Rice,Patuakhali,Patuakhali Main Bazar,53.66,69.71,61.68,kg,1716,Foggy,Monsoon
2023-06-29,Rice,Patuakhali,Patuakhali Main Bazar,53.06,68.94,61.0,kg,2343,Rainy,Monsoon
2023-06-30,Rice,Patuakhali,Patuakhali Main Bazar,55.27,71.81,63.54,kg,1618,Cloudy,Monsoon
2023-07-01,Rice,Patuakhali,Patuakhali Main Bazar,48.68,63.24,55.96,kg,2235,Foggy,Monsoon
2023-07-02,Rice,Patuakhali,Patuakhali Main Bazar,50.22,65.25,57.74,kg,2119,Sunny,Monsoon
2023-07-03,Rice,Patuakhali,Patuakhali Main Bazar,54.36,70.62,62.49,kg,1991,Cloudy,Monsoon
2023-07-04,Rice,Patuakhali,Patuakhali Main Bazar,48.77,63.37,56.07,kg,1903,Sunny,Monsoon
2023-07-05,Rice,Patuakhali,Patuakhali Main Bazar,50.0,64.96,57.48,kg,1683,Windy,Monsoon
2023-07-06,Rice,Patuakhali,Patuakhali Main Bazar,54.07,70.25,62.16,kg,1844,Rainy,Monsoon
2023-07-07,Rice,Patuakhali,Patuakhali Main Bazar,58.34,75.79,67.06,kg,1937,Windy,Monsoon
2023-07-08,Rice,Patuakhali,Patuakhali Main Bazar,52.33,67.98,60.16,kg,2308,Foggy,Monsoon
2023-07-09,Rice,Patuakhali,Patuakhali Main Bazar,52.85,68.66,60.76,kg,2180,Sunny,Monsoon
2023-07-10,Rice,Patuakhali,Patuakhali Main Bazar,55.99,72.74,64.36,kg,1551,Rainy,Monsoon
2023-07-11,Rice,Patuakhali,Patuakhali Main Bazar,52.35,68.01,60.18,kg,2071,Cloudy,Monsoon
2023-07-12,Rice,Patuakhali,Patuakhali Main Bazar,54.66,71.01,62.84,kg,2199,Rainy,Monsoon
2023-07-13,Rice,Patuakhali,Patuakhali Main Bazar,52.34,68.01,60.18,kg,1858,Rainy,Monsoon
2023-07-14,Rice,Patuakhali,Patuakhali Main Bazar,49.2,63.93,56.56,kg,1683,Sunny,Monsoon
2023-07-15,Rice,Patuakhali,Patuakhali Main Bazar,51.32,66.68,59.0,kg,1447,Sunny,Monsoon
2023-07-16,Rice,Patuakhali,Patuakhali Main Bazar,53.29,69.23,61.26,kg,1946,Sunny,Monsoon
2023-07-17,Rice,Patuakhali,Patuakhali Main Bazar,49.54,64.36,56.95,kg,1922,Foggy,Monsoon
2023-07-18,Rice,Patuakhali,Patuakhali Main Bazar,52.8,68.61,60.7,kg,1592,Sunny,Monsoon
2023-07-19,Rice,Patuakhali,Patuakhali Main Bazar,51.5,66.91,59.2,kg,2091,Rainy,Monsoon
2023-07-20,Rice,Patuakhali,Patuakhali Main Bazar,50.89,66.12,58.5,kg,2229,Rainy,Monsoon
2023-07-21,Rice,Patuakhali,Patuakhali Main Bazar,52.88,68.7,60.79,kg,1967,Foggy,Monsoon
2023-07-22,Rice,Patuakhali,Patuakhali Main Bazar,48.18,62.59,55.39,kg,1687,Sunny,Monsoon
2023-07-23,Rice,Patuakhali,Patuakhali Main Bazar,53.69,69.75,61.72,kg,1570,Cloudy,Monsoon
2023-07-24,Rice,Patuakhali,Patuakhali Main Bazar,50.49,65.6,58.04,kg,1805,Windy,Monsoon
2023-07-25,Rice,Patuakhali,Patuakhali Main Bazar,49.85,64.77,57.31,kg,2022,Windy,Monsoon
2023-07-26,Rice,Patuakhali,Patuakhali Main Bazar,46.78,60.77,53.78,kg,2099,Windy,Monsoon
2023-07-27,Rice,Patuakhali,Patuakhali Main Bazar,51.65,67.11,59.38,kg,1826,Sunny,Monsoon
2023-07-28,Rice,Patuakhali,Patuakhali Main Bazar,49.58,64.42,57.0,kg,2194,Sunny,Monsoon
2023-07-29,Rice,Patuakhali,Patuakhali Main Bazar,51.01,66.27,58.64,kg,2022,Sunny,Monsoon
2023-07-30,Rice,Patuakhali,Patuakhali Main Bazar,53.61,69.65,61.63,kg,2131,Sunny,Monsoon
2023-07-31,Rice,Patuakhali,Patuakhali Main Bazar,53.92,70.05,61.98,kg,1583,Sunny,Monsoon
2023-08-01,Rice,Patuakhali,Patuakhali Main Bazar,53.64,69.7,61.67,kg,1948,Windy,Monsoon
2023-08-02,Rice,Patuakhali,Patuakhali Main Bazar,54.91,71.34,63.12,kg,2436,Rainy,Monsoon
2023-08-03,Rice,Patuakhali,Patuakhali Main Bazar,52.55,68.27,60.41,kg,1929,Sunny,Monsoon
2023-08-04,Rice,Patuakhali,Patuakhali Main Bazar,52.41,68.09,60.25,kg,1863,Cloudy,Monsoon
2023-08-05,Rice,Patuakhali,Patuakhali Main Bazar,51.39,66.77,59.08,kg,2399,Windy,Monsoon
2023-08-06,Rice,Patuakhali,Patuakhali Main Bazar,52.45,68.14,60.3,kg,2453,Sunny,Monsoon
2023-08-07,Rice,Patuakhali,Patuakhali Main Bazar,47.95,62.29,55.12,kg,2294,Sunny,Monsoon
2023-08-08,Rice,Patuakhali,Patuakhali Main Bazar,49.99,64.95,57.47,kg,1908,Cloudy,Monsoon
2023-08-09,Rice,Patuakhali,Patuakhali Main Bazar,48.4,62.88,55.64,kg,2032,Rainy,Monsoon
2023-08-10,Rice,Patuakhali,Patuakhali Main Bazar,49.67,64.53,57.1,kg,1700,Windy,Monsoon
2023-08-11,Rice,Patuakhali,Patuakhali Main Bazar,49.37,64.15,56.76,kg,2314,Sunny,Monsoon
2023-08-12,Rice,Patuakhali,Patuakhali Main Bazar,47.63,61.88,54.76,kg,2006,Cloudy,Monsoon
2023-08-13,Rice,Patuakhali,Patuakhali Main Bazar,54.39,70.67,62.53,kg,2064,Rainy,Monsoon
2023-08-14,Rice,Patuakhali,Patuakhali Main Bazar,49.96,64.91,57.44,kg,2079,Windy,Monsoon
2023-08-15,Rice,Patuakhali,Patuakhali Main Bazar,54.27,70.51,62.39,kg,2504,Cloudy,Monsoon
2023-08-16,Rice,Patuakhali,Patuakhali Main Bazar,49.81,64.71,57.26,kg,1672,Rainy,Monsoon
2023-08-17,Rice,Patuakhali,Patuakhali Main Bazar,56.66,73.61,65.13,kg,1749,Cloudy,Monsoon
2023-08-18,Rice,Patuakhali,Patuakhali Main Bazar,57.24,74.37,65.81,kg,2108,Sunny,Monsoon
2023-08-19,Rice,Patuakhali,Patuakhali Main Bazar,58.78,76.37,67.58,kg,2230,Foggy,Monsoon
2023-08-20,Rice,Patuakhali,Patuakhali Main Bazar,54.22,70.44,62.33,kg,2101,Cloudy,Monsoon
2023-08-21,Rice,Patuakhali,Patuakhali Main Bazar,58.79,76.39,67.59,kg,1659,Foggy,Monsoon
2023-08-22,Rice,Patuakhali,Patuakhali Main Bazar,53.95,70.1,62.02,kg,1834,Windy,Monsoon
2023-08-23,Rice,Patuakhali,Patuakhali Main Bazar,52.93,68.77,60.85,kg,2065,Sunny,Monsoon
2023-08-24,Rice,Patuakhali,Patuakhali Main Bazar,54.62,70.97,62.8,kg,2089,Sunny,Monsoon
2023-08-25,Rice,Patuakhali,Patuakhali Main Bazar,50.67,65.83,58.25,kg,1511,Rainy,Monsoon
2023-08-26,Rice,Patuakhali,Patuakhali Main Bazar,52.48,68.19,60.33,kg,2193,Windy,Monsoon
2023-08-27,Rice,Patuakhali,Patuakhali Main Bazar,56.1,72.88,64.49,kg,1972,Sunny,Monsoon
2023-08-28,Rice,Patuakhali,Patuakhali Main Bazar,53.5,69.51,61.5,kg,1377,Cloudy,Monsoon
2023-08-29,Rice,Patuakhali,Patuakhali Main Bazar,46.54,60.47,53.5,kg,2157,Rainy,Monsoon
2023-08-30,Rice,Patuakhali,Patuakhali Main Bazar,52.87,68.69,60.78,kg,2116,Foggy,Monsoon
2023-08-31,Rice,Patuakhali,Patuakhali Main Bazar,50.07,65.05,57.56,kg,1949,Foggy,Monsoon
2023-09-01,Rice,Patuakhali,Patuakhali Main Bazar,54.98,71.43,63.2,kg,1666,Cloudy,Monsoon
2023-09-02,Rice,Patuakhali,Patuakhali Main Bazar,52.84,68.65,60.74,kg,1938,Sunny,Monsoon
2023-09-03,Rice,Patuakhali,Patuakhali Main Bazar,50.35,65.42,57.89,kg,1756,Cloudy,Monsoon
2023-09-04,Rice,Patuakhali,Patuakhali Main Bazar,44.58,57.92,51.25,kg,1387,Cloudy,Monsoon
2023-09-05,Rice,Patuakhali,Patuakhali Main Bazar,48.28,62.72,55.5,kg,1917,Sunny,Monsoon
2023-09-06,Rice,Patuakhali,Patuakhali Main Bazar,52.68,68.45,60.56,kg,1871,Sunny,Monsoon
2023-09-07,Rice,Patuakhali,Patuakhali Main Bazar,44.68,58.04,51.36,kg,1819,Sunny,Monsoon
2023-09-08,Rice,Patuakhali,Patuakhali Main Bazar,47.11,61.21,54.16,kg,1583,Foggy,Monsoon
2023-09-09,Rice,Patuakhali,Patuakhali Main Bazar,48.49,63.0,55.74,kg,1433,Sunny,Monsoon
2023-09-10,Rice,Patuakhali,Patuakhali Main Bazar,51.14,66.44,58.79,kg,2361,Rainy,Monsoon
2023-09-11,Rice,Patuakhali,Patuakhali Main Bazar,49.9,64.83,57.36,kg,1719,Cloudy,Monsoon
2023-09-12,Rice,Patuakhali,Patuakhali Main Bazar,47.23,61.37,54.3,kg,2181,Rainy,Monsoon
2023-09-13,Rice,Patuakhali,Patuakhali Main Bazar,46.7,60.68,53.69,kg,2266,Foggy,Monsoon
2023-09-14,Rice,Patuakhali,Patuakhali Main Bazar,51.27,66.61,58.94,kg,2165,Rainy,Monsoon
2023-09-15,Rice,Patuakhali,Patuakhali Main Bazar,48.99,63.65,56.32,kg,1848,Cloudy,Monsoon
2023-09-16,Rice,Patuakhali,Patuakhali Main Bazar,46.37,60.25,53.31,kg,1665,Sunny,Monsoon
2023-09-17,Rice,Patuakhali,Patuakhali Main Bazar,48.79,63.39,56.09,kg,2210,Cloudy,Monsoon
2023-09-18,Rice,Patuakhali,Patuakhali Main Bazar,48.23,62.66,55.44,kg,1752,Cloudy,Monsoon
2023-09-19,Rice,Patuakhali,Patuakhali Main Bazar,49.22,63.94,56.58,kg,1913,Cloudy,Monsoon
2023-09-20,Rice,Patuakhali,Patuakhali Main Bazar,49.47,64.28,56.88,kg,1875,Sunny,Monsoon
2023-09-21,Rice,Patuakhali,Patuakhali Main Bazar,48.47,62.98,55.72,kg,2328,Windy,Monsoon
2023-09-22,Rice,Patuakhali,Patuakhali Main Bazar,48.19,62.61,55.4,kg,1880,Foggy,Monsoon
2023-09-23,Rice,Patuakhali,Patuakhali Main Bazar,53.18,69.09,61.14,kg,2368,Foggy,Monsoon
2023-09-24,Rice,Patuakhali,Patuakhali Main Bazar,55.38,71.95,63.67,kg,1800,Cloudy,Monsoon
2023-09-25,Rice,Patuakhali,Patuakhali Main Bazar,55.69,72.35,64.02,kg,1881,Windy,Monsoon
2023-09-26,Rice,Patuakhali,Patuakhali Main Bazar,53.26,69.2,61.23,kg,2000,Sunny,Monsoon
2023-09-27,Rice,Patuakhali,Patuakhali Main Bazar,51.57,67.0,59.28,kg,1835,Sunny,Monsoon
2023-09-28,Rice,Patuakhali,Patuakhali Main Bazar,50.34,65.4,57.87,kg,1841,Cloudy,Monsoon
2023-09-29,Rice,Patuakhali,Patuakhali Main Bazar,55.37,71.94,63.66,kg,1812,Foggy,Monsoon
2023-09-30,Rice,Patuakhali,Patuakhali Main Bazar,53.05,68.93,60.99,kg,1849,Rainy,Monsoon
2023-10-01,Rice,Patuakhali,Patuakhali Main Bazar,59.51,77.31,68.41,kg,1633,Sunny,Autumn
2023-10-02,Rice,Patuakhali,Patuakhali Main Bazar,54.71,71.08,62.9,kg,1948,Sunny,Autumn
2023-10-03,Rice,Patuakhali,Patuakhali Main Bazar,61.39,79.76,70.58,kg,2426,Sunny,Autumn
2023-10-04,Rice,Patuakhali,Patuakhali Main Bazar,58.99,76.65,67.82,kg,1712,Foggy,Autumn
2023-10-05,Rice,Patuakhali,Patuakhali Main Bazar,62.37,81.03,71.7,kg,1915,Sunny,Autumn
2023-10-06,Rice,Patuakhali,Patuakhali Main Bazar,61.57,80.0,70.78,kg,2446,Foggy,Autumn
2023-10-07,Rice,Patuakhali,Patuakhali Main Bazar,61.1,79.39,70.24,kg,2443,Cloudy,Autumn
2023-10-08,Rice,Patuakhali,Patuakhali Main Bazar,63.89,83.01,73.45,kg,1780,Sunny,Autumn
2023-10-09,Rice,Patuakhali,Patuakhali Main Bazar,59.54,77.36,68.45,kg,2212,Cloudy,Autumn
2023-10-10,Rice,Patuakhali,Patuakhali Main Bazar,61.95,80.49,71.22,kg,2059,Windy,Autumn
2023-10-11,Rice,Patuakhali,Patuakhali Main Bazar,63.24,82.17,72.7,kg,1975,Cloudy,Autumn
2023-10-12,Rice,Patuakhali,Patuakhali Main Bazar,64.61,83.94,74.28,kg,1636,Cloudy,Autumn
2023-10-13,Rice,Patuakhali,Patuakhali Main Bazar,59.16,76.87,68.02,kg,2076,Cloudy,Autumn
2023-10-14,Rice,Patuakhali,Patuakhali Main Bazar,60.13,78.12,69.12,kg,1856,Sunny,Autumn
2023-10-15,Rice,Patuakhali,Patuakhali Main Bazar,62.25,80.88,71.56,kg,2499,Foggy,Autumn
2023-10-16,Rice,Patuakhali,Patuakhali Main Bazar,62.19,80.8,71.5,kg,2128,Cloudy,Autumn
2023-10-17,Rice,Patuakhali,Patuakhali Main Bazar,56.01,72.77,64.39,kg,2076,Cloudy,Autumn
2023-10-18,Rice,Patuakhali,Patuakhali Main Bazar,57.75,75.03,66.39,kg,2166,Rainy,Autumn
2023-10-19,Rice,Patuakhali,Patuakhali Main Bazar,57.63,74.88,66.26,kg,1822,Windy,Autumn
2023-10-20,Rice,Patuakhali,Patuakhali Main Bazar,63.21,82.12,72.67,kg,1747,Sunny,Autumn
2023-10-21,Rice,Patuakhali,Patuakhali Main Bazar,59.58,77.4,68.49,kg,1729,Sunny,Autumn
2023-10-22,Rice,Patuakhali,Patuakhali Main Bazar,59.88,77.8,68.84,kg,1916,Cloudy,Autumn
2023-10-23,Rice,Patuakhali,Patuakhali Main Bazar,61.94,80.47,71.2,kg,2171,Cloudy,Autumn
2023-10-24,Rice,Patuakhali,Patuakhali Main Bazar,64.96,84.4,74.68,kg,1812,Sunny,Autumn
2023-10-25,Rice,Patuakhali,Patuakhali Main Bazar,58.05,75.43,66.74,kg,1783,Sunny,Autumn
2023-10-26,Rice,Patuakhali,Patuakhali Main Bazar,55.0,71.45,63.22,kg,2010,Sunny,Autumn
2023-10-27,Rice,Patuakhali,Patuakhali Main Bazar,54.37,70.64,62.5,kg,1996,Sunny,Autumn
2023-10-28,Rice,Patuakhali,Patuakhali Main Bazar,56.96,74.0,65.48,kg,2183,Windy,Autumn
2023-10-29,Rice,Patuakhali,Patuakhali Main Bazar,54.46,70.76,62.61,kg,2302,Cloudy,Autumn
2023-10-30,Rice,Patuakhali,Patuakhali Main Bazar,52.54,68.26,60.4,kg,1555,Sunny,Autumn
2023-10-31,Rice,Patuakhali,Patuakhali Main Bazar,56.77,73.76,65.26,kg,1729,Rainy,Autumn
2023-11-01,Rice,Patuakhali,Patuakhali Main Bazar,52.68,68.44,60.56,kg,1853,Sunny,Winter
2023-11-02,Rice,Patuakhali,Patuakhali Main Bazar,54.45,70.74,62.6,kg,1968,Rainy,Winter
2023-11-03,Rice,Patuakhali,Patuakhali Main Bazar,53.65,69.7,61.68,kg,2005,Foggy,Winter
2023-11-04,Rice,Patuakhali,Patuakhali Main Bazar,56.39,73.26,64.82,kg,1444,Rainy,Winter
2023-11-05,Rice,Patuakhali,Patuakhali Main Bazar,56.87,73.89,65.38,kg,1941,Sunny,Winter
2023-11-06,Rice,Patuakhali,Patuakhali Main Bazar,59.55,77.38,68.46,kg,2236,Rainy,Winter
2023-11-07,Rice,Patuakhali,Patuakhali Main Bazar,53.33,69.29,61.31,kg,1668,Cloudy,Winter
2023-11-08,Rice,Patuakhali,Patuakhali Main Bazar,61.18,79.48,70.33,kg,1967,Foggy,Winter
2023-11-09,Rice,Patuakhali,Patuakhali Main Bazar,58.66,76.21,67.44,kg,2026,Sunny,Winter
2023-11-10,Rice,Patuakhali,Patuakhali Main Bazar,55.79,72.49,64.14,kg,2030,Sunny,Winter
2023-11-11,Rice,Patuakhali,Patuakhali Main Bazar,53.03,68.9,60.96,kg,2252,Cloudy,Winter
2023-11-12,Rice,Patuakhali,Patuakhali Main Bazar,59.04,76.7,67.87,kg,1779,Cloudy,Winter
2023-11-13,Rice,Patuakhali,Patuakhali Main Bazar,57.33,74.48,65.9,kg,2120,Windy,Winter
2023-11-14,Rice,Patuakhali,Patuakhali Main Bazar,57.04,74.1,65.57,kg,2119,Rainy,Winter
2023-11-15,Rice,Patuakhali,Patuakhali Main Bazar,59.03,76.69,67.86,kg,1976,Cloudy,Winter
2023-11-16,Rice,Patuakhali,Patuakhali Main Bazar,55.02,71.49,63.26,kg,1700,Cloudy,Winter
2023-11-17,Rice,Patuakhali,Patuakhali Main Bazar,59.39,77.16,68.28,kg,2031,Cloudy,Winter
2023-11-18,Rice,Patuakhali,Patuakhali Main Bazar,59.43,77.22,68.32,kg,1729,Cloudy,Winter
2023-11-19,Rice,Patuakhali,Patuakhali Main Bazar,56.78,73.77,65.28,kg,1400,Sunny,Winter
2023-11-20,Rice,Patuakhali,Patuakhali Main Bazar,56.89,73.91,65.4,kg,1984,Foggy,Winter
2023-11-21,Rice,Patuakhali,Patuakhali Main Bazar,59.38,77.14,68.26,kg,2140,Foggy,Winter
2023-11-22,Rice,Patuakhali,Patuakhali Main Bazar,50.77,65.96,58.36,kg,2081,Sunny,Winter
2023-11-23,Rice,Patuakhali,Patuakhali Main Bazar,55.63,72.28,63.96,kg,1208,Sunny,Winter
2023-11-24,Rice,Patuakhali,Patuakhali Main Bazar,54.09,70.28,62.18,kg,2284,Sunny,Winter
2023-11-25,Rice,Patuakhali,Patuakhali Main Bazar,52.2,67.82,60.01,kg,1643,Sunny,Winter
2023-11-26,Rice,Patuakhali,Patuakhali Main Bazar,47.41,61.6,54.5,kg,1922,Foggy,Winter
2023-11-27,Rice,Patuakhali,Patuakhali Main Bazar,55.52,72.14,63.83,kg,2109,Foggy,Winter
2023-11-28,Rice,Patuakhali,Patuakhali Main Bazar,50.73,65.9,58.32,kg,1864,Rainy,Winter
2023-11-29,Rice,Patuakhali,Patuakhali Main Bazar,56.36,73.22,64.79,kg,1794,Cloudy,Winter
2023-11-30,Rice,Patuakhali,Patuakhali Main Bazar,51.38,66.76,59.07,kg,2445,Rainy,Winter
2023-12-01,Rice,Patuakhali,Patuakhali Main Bazar,57.23,74.35,65.79,kg,1968,Sunny,Winter
2023-12-02,Rice,Patuakhali,Patuakhali Main Bazar,60.61,78.74,69.68,kg,1747,Windy,Winter
2023-12-03,Rice,Patuakhali,Patuakhali Main Bazar,62.98,81.83,72.4,kg,2254,Sunny,Winter
2023-12-04,Rice,Patuakhali,Patuakhali Main Bazar,61.76,80.25,71.0,kg,1736,Sunny,Winter
2023-12-05,Rice,Patuakhali,Patuakhali Main Bazar,56.74,73.71,65.22,kg,2263,Windy,Winter
2023-12-06,Rice,Patuakhali,Patuakhali Main Bazar,58.97,76.62,67.8,kg,2027,Sunny,Winter
2023-12-07,Rice,Patuakhali,Patuakhali Main Bazar,58.03,75.39,66.71,kg,2029,Sunny,Winter
2023-12-08,Rice,Patuakhali,Patuakhali Main Bazar,57.3,74.44,65.87,kg,1673,Foggy,Winter
2023-12-09,Rice,Patuakhali,Patuakhali Main Bazar,55.74,72.41,64.08,kg,1879,Rainy,Winter
2023-12-10,Rice,Patuakhali,Patuakhali Main Bazar,52.93,68.76,60.84,kg,2084,Sunny,Winter
2023-12-11,Rice,Patuakhali,Patuakhali Main Bazar,56.52,73.43,64.98,kg,1946,Sunny,Winter
2023-12-12,Rice,Patuakhali,Patuakhali Main Bazar,56.77,73.76,65.26,kg,1873,Cloudy,Winter
2023-12-13,Rice,Patuakhali,Patuakhali Main Bazar,58.21,75.62,66.92,kg,2168,Foggy,Winter
2023-12-14,Rice,Patuakhali,Patuakhali Main Bazar,55.16,71.66,63.41,kg,1637,Windy,Winter
2023-12-15,Rice,Patuakhali,Patuakhali Main Bazar,61.11,79.4,70.26,kg,1776,Sunny,Winter
2023-12-16,Rice,Patuakhali,Patuakhali Main Bazar,58.3,75.75,67.03,kg,1875,Cloudy,Winter
